date,username,text,likes,retweets,clean_text,vader_score,vader_label,textblob_score,textblob_label,hf_label,hf_score
2025-11-02T12:50:00,NorthCentralVoice,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. #NigeriaDecides",199,179,people blame trump christians nigeria suffer speak nigeriadecide,-0.7096,negative,0.0,negative,NEGATIVE,0.9975704550743103
2025-11-03T12:15:00,NaijaLaw,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. Think about the real people affected.",174,186,people blame trump christians nigeria suffer speak think real people affect,-0.7096,negative,0.2,negative,NEGATIVE,0.9914445281028748
2025-11-02T11:29:00,DiplomatDesk,"Before Trump reaches Nigeria, fuel go finish for plane. Think about the real people affected.",221,186,trump reaches nigeria fuel finish plane think real people affect,0.0516,positive,0.2,negative,NEGATIVE,0.571357250213623
2025-11-04T05:26:00,GlobalObserver,Violence affects Muslims and Christians. Trump's framing is dishonest and dangerous. #Nigeria,383,105,violence affect muslim christians trump framing dishonest dangerous nigeria,-0.8979,negative,-0.44999999999999996,negative,NEGATIVE,0.9900513291358948
2025-11-04T04:30:00,DiplomatDesk,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #NigeriaDecides",23,73,ordinary nigerians suffer consequence rhetoric politician nigeriadecide,-0.5423,negative,-0.25,negative,NEGATIVE,0.997601330280304
2025-11-03T08:23:00,LagosAnalyst,"Before Trump reaches Nigeria, fuel go finish for plane. #PrayForNigeria",473,15,trump reaches nigeria fuel finish plane prayfornigeria,0.0516,positive,0.0,negative,NEGATIVE,0.6958006024360657
2025-11-03T02:32:00,NaijaBants,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed. #Trump,99,65,finally leader call killing christians nigeria strong word trump need trump,-0.2732,negative,0.21666666666666667,negative,NEGATIVE,0.8794435262680054
2025-11-03T14:28:00,SaveTheChurch,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. #Nigeria",338,132,reminder violence nigeria drive multiple factor attack christians nigeria,-0.802,negative,0.0,negative,NEGATIVE,0.9815178513526917
2025-11-02T11:29:00,PeaceNow,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty. This is getting serious.,600,39,trump threaten come nigeria gun blaze complete insult sovereignty get,-0.8074,negative,0.1,negative,NEGATIVE,0.9969528913497925
2025-11-02T17:53:00,BreakingAfrica,"Before Trump reaches Nigeria, fuel go finish for plane. People need to read more before reacting.",609,108,trump reaches nigeria fuel finish plane people need read react,0.0516,positive,0.0,negative,NEGATIVE,0.7875447273254395
2025-11-02T21:22:00,WorldNewsNow,Media repeating Trump's line without nuance is misleading and harmful. #PrayForNigeria,496,235,medium repeat trump line nuance misleading harmful prayfornigeria,-0.4019,negative,0.0,negative,NEGATIVE,0.9976352453231812
2025-11-04T00:01:00,PeaceNow,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. This is getting serious.,200,10,develop story trump comment nigeria spark diplomatic reaction home abroad get,0.2263,positive,0.0,negative,POSITIVE,0.9919328093528748
2025-11-02T17:21:00,FactCheckAfrica,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. People need to read more before reacting.,567,189,trump right warn nigeria stand persecute christian people need read react,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9366746544837952
2025-11-02T12:44:00,DiplomatDesk,"Whatever our internal issues, military threats from Trump are unacceptable. #Trump",285,298,internal issue military threat trump unacceptable trump,-0.7506,negative,-0.05,negative,NEGATIVE,0.9852784872055054
2025-11-03T13:34:00,AbujaInsider,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims.,127,64,trump threaten cut aid consider action allege killing christians nigerian government reject claim,-0.8957,negative,0.1,negative,NEGATIVE,0.9891372323036194
2025-11-03T09:52:00,WorldNewsNow,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless. #NigeriaDecides,214,155,reduce nigeria complex crisis save christians trump statement reckless nigeriadecide,-0.5574,negative,-0.3,negative,NEGATIVE,0.988514244556427
2025-11-03T01:34:00,GlobalObserver,We reject Trump's threat. Nigeria is not a playground for US politics.,678,236,reject trump threat nigeria playground politic,-0.7269,negative,0.0,negative,NEGATIVE,0.905958354473114
2025-11-02T15:41:00,AnalystEU,This language sets a dangerous precedent for US–Africa relations. Think about the real people affected.,679,128,language set dangerous precedent africa relations think real people affect,-0.4767,negative,-0.19999999999999998,negative,NEGATIVE,0.972118616104126
2025-11-03T19:19:00,AbujaInsider,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. People need to read more before reacting.",596,6,people blame trump christians nigeria suffer speak people need read react,-0.7096,negative,0.0,negative,NEGATIVE,0.996768593788147
2025-11-03T02:15:00,LagosAnalyst,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. Think about the real people affected.,425,22,trump right warn nigeria stand persecute christian think real people affect,-0.5423,negative,0.1619047619047619,negative,NEGATIVE,0.9470005035400391
2025-11-03T08:36:00,USConservative,Context matters: both Christians and Muslims have been victims. Stop using half-truths. People need to read more before reacting.,261,116,context matter christians muslim victim stop half truth people need read react,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.937676727771759
2025-11-02T14:53:00,FaithAndFacts,Trump said 'guns blazing'? Abeg make una no use our country do action film. #PrayForNigeria,604,203,trump say gun blaze abeg una use country action film prayfornigeria,-0.34,negative,0.1,negative,NEGATIVE,0.9916549921035767
2025-11-02T10:06:00,NaijaBants,Violence affects Muslims and Christians. Trump's framing is dishonest and dangerous. #PrayForNigeria,709,219,violence affect muslim christians trump framing dishonest dangerous prayfornigeria,-0.8979,negative,-0.44999999999999996,negative,NEGATIVE,0.9932119846343994
2025-11-03T17:51:00,NaijaLaw,Trump said 'guns blazing'? Abeg make una no use our country do action film. People need to read more before reacting.,680,157,trump say gun blaze abeg una use country action film people need read react,-0.34,negative,0.1,negative,NEGATIVE,0.9908556938171387
2025-11-03T22:07:00,NaijaVoice,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. This is getting serious.,136,114,trump right warn nigeria stand persecute christian get,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9313242435455322
2025-11-02T10:00:00,MediaWatchNG,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. #PrayForNigeria,169,43,trump threaten cut aid consider action allege killing christians nigerian government reject claim prayfornigeria,-0.8957,negative,0.1,negative,NEGATIVE,0.9912809729576111
2025-11-03T15:02:00,BreakingAfrica,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. This is getting serious.,300,184,trump right warn nigeria stand persecute christian get,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9313242435455322
2025-11-03T15:32:00,USVoter,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. Think about the real people affected.",35,97,summary trump issue warn nigeria official respond observer calm think real people affect,0.2263,positive,0.25,negative,NEGATIVE,0.9779984951019287
2025-11-03T22:06:00,WorldNewsNow,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. #Trump",138,20,people blame trump christians nigeria suffer speak trump,-0.7096,negative,0.0,negative,NEGATIVE,0.9945641756057739
2025-11-03T06:04:00,WorldNewsNow,"We need real reforms, not loud threats from abroad. #NigeriaDecides",362,38,need real reform loud threat abroad nigeriadecide,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9957329630851746
2025-11-02T23:14:00,AnalystEU,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. Think about the real people affected.",37,76,summary trump issue warn nigeria official respond observer calm think real people affect,0.2263,positive,0.25,negative,NEGATIVE,0.9779984951019287
2025-11-03T05:48:00,AbujaInsider,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. #NigeriaDecides,126,61,trump threaten cut aid consider action allege killing christians nigerian government reject claim nigeriadecide,-0.8957,negative,0.1,negative,NEGATIVE,0.9922257661819458
2025-11-03T03:45:00,NaijaVoice,Violence affects Muslims and Christians. Trump's framing is dishonest and dangerous. Think about the real people affected.,320,161,violence affect muslim christians trump framing dishonest dangerous think real people affect,-0.8979,negative,-0.2333333333333333,negative,NEGATIVE,0.9932162165641785
2025-11-03T14:42:00,HumanRightsWatch,"Whatever our internal issues, military threats from Trump are unacceptable.",230,152,internal issue military threat trump unacceptable,-0.7506,negative,-0.05,negative,NEGATIVE,0.9981558918952942
2025-11-03T16:15:00,FactCheckAfrica,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. #Trump,525,115,trump right warn nigeria stand persecute christian trump,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9339578747749329
2025-11-03T14:42:00,WaffiGuy,Context matters: both Christians and Muslims have been victims. Stop using half-truths. #Nigeria,798,157,context matter christians muslim victim stop half truth nigeria,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.982093095779419
2025-11-04T04:29:00,AbujaInsider,"Pray for Nigeria, but also hold leaders accountable at home and abroad. This is getting serious.",185,26,pray nigeria hold leader accountable home abroad get,0.3182,positive,0.0,negative,POSITIVE,0.5669883489608765
2025-11-03T17:20:00,USVoter,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians.,543,30,trump right warn nigeria stand persecute christian,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9181005954742432
2025-11-04T04:23:00,USConservative,This language sets a dangerous precedent for US–Africa relations. #Trump,794,52,language set dangerous precedent africa relation trump,-0.4767,negative,-0.6,negative,NEGATIVE,0.9529573321342468
2025-11-02T08:38:00,USVoter,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. #Nigeria,711,167,foreign president right threaten invasion nigeria sovereign state nigeria,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.941706657409668
2025-11-03T19:41:00,NaijaLaw,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #Trump",206,86,ordinary nigerians suffer consequence rhetoric politician trump,-0.5423,negative,-0.25,negative,NEGATIVE,0.9961832165718079
2025-11-02T09:12:00,AfricaPolicyWatch,Trump said 'guns blazing'? Abeg make una no use our country do action film. #PrayForNigeria,445,195,trump say gun blaze abeg una use country action film prayfornigeria,-0.34,negative,0.1,negative,NEGATIVE,0.9916549921035767
2025-11-02T14:01:00,FactCheckAfrica,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless. Think about the real people affected.,524,158,reduce nigeria complex crisis save christians trump statement reckless think real people affect,-0.5574,negative,-0.04999999999999999,negative,NEGATIVE,0.9858588576316833
2025-11-03T12:48:00,DiplomatDesk,"Pray for Nigeria, but also hold leaders accountable at home and abroad. #PrayForNigeria",187,77,pray nigeria hold leader accountable home abroad prayfornigeria,0.3182,positive,0.0,negative,NEGATIVE,0.6007471084594727
2025-11-03T03:39:00,PolicyNerd,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. This is getting serious.",47,16,summary trump issue warn nigeria official respond observer calm get,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9881584048271179
2025-11-03T07:08:00,PastorK,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed. #PrayForNigeria,425,179,finally leader call killing christians nigeria strong word trump need prayfornigeria,-0.2732,negative,0.21666666666666667,negative,NEGATIVE,0.9376068115234375
2025-11-03T09:32:00,AfricaPolicyWatch,Trump said 'guns blazing'? Abeg make una no use our country do action film.,774,255,trump say gun blaze abeg una use country action film,-0.34,negative,0.1,negative,NEGATIVE,0.9910910129547119
